Genome A	Genes in A	Genome B	Genes in B	# orthologous genes	Mean AAI	Std AAI	Orthologous fraction (OF)
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_900473925.1_N5_genomic_prodigal_proteins	2417	1099	76.55	12.94	65.69
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003211015.1_ASM321101v1_genomic_prodigal_proteins	2128	794	69.54	14.08	47.46
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000013205.1_ASM1320v1_genomic_prodigal_proteins	2750	522	52.55	12.12	31.20
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003957805.1_ASM395780v1_genomic_prodigal_proteins	2887	663	54.94	12.97	39.63
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001693255.1_ASM169325v1_genomic_prodigal_proteins	3177	614	52.56	12.66	36.70
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210385.1_ASM321038v1_genomic_prodigal_proteins	286	131	68.65	13.65	45.80
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002356215.1_ASM235621v1_genomic_prodigal_proteins	2953	608	52.71	12.77	36.34
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002760445.1_ASM276044v1_genomic_prodigal_proteins	2661	512	52.43	12.20	30.60
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210315.1_ASM321031v1_genomic_prodigal_proteins	1815	686	68.65	14.51	41.00
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002724845.1_ASM272484v1_genomic_prodigal_proteins	1589	785	76.81	12.52	49.40
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003211035.1_ASM321103v1_genomic_prodigal_proteins	530	220	73.36	13.93	41.51
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001521855.1_ASM152185v1_genomic_prodigal_proteins	3144	617	52.50	12.74	36.88
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000737535.1_ASM73753v1_genomic_prodigal_proteins	3013	1128	73.36	13.25	67.42
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000586015.1_SynSpo.0_genomic_prodigal_proteins	1907	525	60.58	13.43	31.38
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003149585.1_ASM314958v1_genomic_prodigal_proteins	2600	957	65.78	14.01	57.20
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000013225.1_ASM1322v1_genomic_prodigal_proteins	2844	522	52.42	12.31	31.20
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000332275.1_ASM33227v1_genomic_prodigal_proteins	4564	575	51.66	12.07	34.37
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002252675.1_ASM225267v1_genomic_prodigal_proteins	3295	889	65.58	13.62	53.14
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000737575.1_ASM73757v1_genomic_prodigal_proteins	2662	1113	74.76	13.10	66.53
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003331245.1_ASM333124v1_genomic_prodigal_proteins	2021	956	74.76	12.88	57.14
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001007625.1_ASM100762v1_genomic_prodigal_proteins	2478	597	60.26	13.04	35.68
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001007635.1_ASM100763v1_genomic_prodigal_proteins	2333	619	60.27	12.78	37.00
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000179255.1_ASM17925v1_genomic_prodigal_proteins	2729	946	65.82	13.86	56.55
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001885215.1_ASM188521v1_genomic_prodigal_proteins	2897	904	64.99	13.53	54.03
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000153045.1_ASM15304v1_genomic_prodigal_proteins	3242	939	66.46	14.66	56.13
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002018045.1_ASM201804v1_genomic_prodigal_proteins	1559	513	60.87	12.61	32.91
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000012505.1_ASM1250v1_genomic_prodigal_proteins	2461	1317	96.11	6.08	78.72
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210375.1_ASM321037v1_genomic_prodigal_proteins	2155	941	88.65	10.01	56.25
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_004332415.1_ASM433241v1_genomic_prodigal_proteins	2408	1010	70.22	13.68	60.37
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_900474045.1_N19_genomic_prodigal_proteins	2484	1119	76.50	13.03	66.89
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001628325.1_ASM162832v1_genomic_prodigal_proteins	2129	1029	76.79	13.02	61.51
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002760415.1_ASM276041v1_genomic_prodigal_proteins	2670	515	52.30	12.20	30.78
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002754935.1_ASM275493v1_genomic_prodigal_proteins	2664	546	53.12	12.45	32.64
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002171685.2_ASM217168v2_genomic_prodigal_proteins	811	342	69.10	13.37	42.17
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000737595.1_ASM73759v1_genomic_prodigal_proteins	2774	1114	76.30	12.72	66.59
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003331785.1_ASM333178v1_genomic_prodigal_proteins	2125	972	69.51	13.82	58.10
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000153285.1_ASM15328v1_genomic_prodigal_proteins	2746	1047	69.60	13.69	62.58
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210705.1_ASM321070v1_genomic_prodigal_proteins	2244	812	68.50	13.94	48.54
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000019485.1_ASM1948v1_genomic_prodigal_proteins	3233	610	52.51	12.82	36.46
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003283055.1_ASM328305v1_genomic_prodigal_proteins	482	57	66.21	14.00	11.83
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000010065.1_ASM1006v1_genomic_prodigal_proteins	2691	657	54.87	12.94	39.27
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000316685.1_ASM31668v1_genomic_prodigal_proteins	3706	597	52.73	12.52	35.68
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000063525.1_ASM6352v1_genomic_prodigal_proteins	2540	945	64.83	14.39	56.49
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002760395.1_ASM276039v1_genomic_prodigal_proteins	2661	506	52.40	12.19	30.25
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003208755.1_ASM320875v1_genomic_prodigal_proteins	690	276	90.12	11.81	40.00
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002171995.1_ASM217199v1_genomic_prodigal_proteins	1978	611	68.71	13.74	36.52
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	1114	76.58	13.00	66.59
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002172175.1_ASM217217v1_genomic_prodigal_proteins	1846	624	63.41	14.39	37.30
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003208835.1_ASM320883v1_genomic_prodigal_proteins	2208	885	89.10	10.12	52.90
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	596	52.83	12.81	35.62
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001182765.1_WH8103.1_genomic_prodigal_proteins	2676	1109	75.48	13.33	66.29
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	954	65.85	13.89	57.02
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210795.1_ASM321079v1_genomic_prodigal_proteins	2239	882	73.21	14.42	52.72
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002706715.1_ASM270671v1_genomic_prodigal_proteins	1148	452	73.92	14.32	39.37
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	764	63.34	14.05	45.67
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	938	68.88	13.85	56.07
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_900474245.1_UW179B_genomic_prodigal_proteins	2743	1065	69.54	13.76	63.66
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210345.1_ASM321034v1_genomic_prodigal_proteins	1256	559	88.34	10.69	44.51
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002760345.1_ASM276034v1_genomic_prodigal_proteins	2731	523	52.44	12.15	31.26
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210975.1_ASM321097v1_genomic_prodigal_proteins	627	220	72.15	15.89	35.09
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002690325.1_ASM269032v1_genomic_prodigal_proteins	2554	1048	72.64	14.00	62.64
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000161795.2_ASM16179v2_genomic_prodigal_proteins	2407	1099	76.57	12.95	65.69
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	498	78.30	12.33	52.20
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210735.1_ASM321073v1_genomic_prodigal_proteins	2337	887	73.63	13.82	53.02
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003712085.1_ASM371208v1_genomic_prodigal_proteins	2745	1106	75.69	12.99	66.11
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003212155.1_ASM321215v1_genomic_prodigal_proteins	262	55	55.62	16.31	20.99
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001040845.1_ASM104084v1_genomic_prodigal_proteins	2917	1049	69.51	13.79	62.70
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002018015.1_ASM201801v1_genomic_prodigal_proteins	1578	504	60.89	12.95	31.94
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	694	73.43	13.95	41.48
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002721235.1_ASM272123v1_genomic_prodigal_proteins	3119	613	52.45	12.74	36.64
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001039265.1_ASM103926v1_genomic_prodigal_proteins	2832	641	66.99	13.54	38.31
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003283135.1_ASM328313v1_genomic_prodigal_proteins	459	116	67.48	16.09	25.27
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003209215.1_ASM320921v1_genomic_prodigal_proteins	1679	585	74.56	13.82	34.97
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002737305.1_ASM273730v1_genomic_prodigal_proteins	1951	694	66.05	13.66	41.48
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003209035.1_ASM320903v1_genomic_prodigal_proteins	1803	680	72.73	13.91	40.65
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003331795.1_ASM333179v1_genomic_prodigal_proteins	1948	778	64.46	14.82	46.50
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002017955.1_ASM201795v1_genomic_prodigal_proteins	512	162	60.53	13.01	31.64
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_900474295.1_UW140_genomic_prodigal_proteins	2925	1063	69.67	13.61	63.54
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003211565.1_ASM321156v1_genomic_prodigal_proteins	1489	534	74.78	13.48	35.86
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003283215.1_ASM328321v1_genomic_prodigal_proteins	239	16	66.47	14.09	6.69
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003211235.1_ASM321123v1_genomic_prodigal_proteins	1698	594	73.38	14.02	35.51
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003283165.1_ASM328316v1_genomic_prodigal_proteins	217	72	71.28	14.86	33.18
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210995.1_ASM321099v1_genomic_prodigal_proteins	2385	796	68.55	14.19	47.58
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002167425.2_ASM216742v2_genomic_prodigal_proteins	2822	972	72.83	13.23	58.10
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002171075.2_ASM217107v2_genomic_prodigal_proteins	1919	681	62.53	13.88	40.71
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003213755.1_ASM321375v1_genomic_prodigal_proteins	1050	318	64.26	14.94	30.29
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003209155.1_ASM320915v1_genomic_prodigal_proteins	2305	831	68.87	13.90	49.67
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003211515.1_ASM321151v1_genomic_prodigal_proteins	2451	805	72.95	13.73	48.12
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210935.1_ASM321093v1_genomic_prodigal_proteins	1868	670	69.00	14.33	40.05
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210555.1_ASM321055v1_genomic_prodigal_proteins	1847	588	68.31	13.42	35.15
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000155595.1_ASM15559v1_genomic_prodigal_proteins	5270	627	52.10	12.54	37.48
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001007665.1_ASM100766v1_genomic_prodigal_proteins	2356	678	59.82	12.95	40.53
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_900177825.1_IMG-taxon_2708742468_annotated_assembly_genomic_prodigal_proteins	3317	604	52.45	12.80	36.10
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003526105.1_ASM352610v1_genomic_prodigal_proteins	1581	607	77.16	13.52	38.39
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000195975.1_ASM19597v1_genomic_prodigal_proteins	2719	1114	75.57	13.30	66.59
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003209165.1_ASM320916v1_genomic_prodigal_proteins	2711	992	75.31	13.24	59.29
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002693285.1_ASM269328v1_genomic_prodigal_proteins	2440	952	69.04	13.94	56.90
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001631935.1_ASM163193v1_genomic_prodigal_proteins	3526	1069	68.98	14.14	63.90
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002151525.1_ASM215152v1_genomic_prodigal_proteins	1628	627	62.87	13.96	38.51
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000153065.1_ASM15306v1_genomic_prodigal_proteins	2704	971	70.51	13.29	58.04
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001693295.1_ASM169329v1_genomic_prodigal_proteins	3183	614	52.48	12.73	36.70
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003209005.1_ASM320900v1_genomic_prodigal_proteins	2548	923	68.55	14.28	55.17
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002017915.1_ASM201791v1_genomic_prodigal_proteins	623	178	62.13	13.56	28.57
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_900047545.1_m9_genomic_prodigal_proteins	1575	502	59.35	12.68	31.87
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_001632105.1_ASM163210v1_genomic_prodigal_proteins	3521	1071	69.05	14.15	64.02
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_004212765.1_ASM421276v1_genomic_prodigal_proteins	1162	588	75.41	13.36	50.60
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002685515.1_ASM268551v1_genomic_prodigal_proteins	1286	535	68.08	14.22	41.60
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003209135.1_ASM320913v1_genomic_prodigal_proteins	1719	616	72.24	13.98	36.82
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210335.1_ASM321033v1_genomic_prodigal_proteins	942	255	67.04	14.52	27.07
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_000515235.1_ASM51523v1_genomic_prodigal_proteins	2873	1111	73.71	13.18	66.41
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003523965.1_ASM352396v1_genomic_prodigal_proteins	1735	440	61.22	13.08	26.30
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_002684175.1_ASM268417v1_genomic_prodigal_proteins	1819	700	73.33	12.66	41.84
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_900473965.1_UW179A_genomic_prodigal_proteins	3383	1062	68.96	13.90	63.48
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003209555.1_ASM320955v1_genomic_prodigal_proteins	908	249	65.06	14.77	27.42
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210495.1_ASM321049v1_genomic_prodigal_proteins	1134	412	67.17	14.54	36.33
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	GCA_003210475.1_ASM321047v1_genomic_prodigal_proteins	1514	594	68.14	14.32	39.23
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003539795.1_ASM353979v1_genomic_prodigal_proteins	2284	1254	75.93	12.84	58.76
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003210815.1_ASM321081v1_genomic_prodigal_proteins	2087	914	68.25	14.36	43.79
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_900473955.1_GEYO_genomic_prodigal_proteins	2674	1373	70.33	13.47	64.34
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	853	73.14	13.26	50.99
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_000014585.1_ASM1458v1_genomic_prodigal_proteins	2879	1404	69.64	13.64	65.79
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_000317085.1_ASM31708v1_genomic_prodigal_proteins	3673	756	51.22	12.05	35.43
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_002172045.1_ASM217204v1_genomic_prodigal_proteins	1670	771	64.54	14.30	46.17
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003208815.1_ASM320881v1_genomic_prodigal_proteins	1352	561	72.91	13.90	41.49
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_000153825.1_ASM15382v1_genomic_prodigal_proteins	2811	1428	70.74	13.67	66.92
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_002760475.1_ASM276047v1_genomic_prodigal_proteins	2647	696	52.57	11.72	32.61
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	1034	68.76	13.72	48.45
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003846445.1_ASM384644v1_genomic_prodigal_proteins	2740	910	55.31	13.03	42.64
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_002170705.1_ASM217070v1_genomic_prodigal_proteins	1392	815	77.04	12.82	58.55
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003210535.1_ASM321053v1_genomic_prodigal_proteins	1257	559	72.18	13.60	44.47
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_002760375.1_ASM276037v1_genomic_prodigal_proteins	2702	701	52.45	11.75	32.85
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003211455.1_ASM321145v1_genomic_prodigal_proteins	1186	504	73.14	14.25	42.50
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_001632165.1_ASM163216v1_genomic_prodigal_proteins	2830	1369	70.27	13.41	64.15
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_004332405.1_ASM433240v1_genomic_prodigal_proteins	2437	1385	71.07	13.88	64.90
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_900473975.1_N26_genomic_prodigal_proteins	2454	1404	76.12	12.96	65.79
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_000063505.1_ASM6350v1_genomic_prodigal_proteins	2558	1442	70.26	14.09	67.57
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	1308	70.22	13.35	61.29
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_002691345.1_ASM269134v1_genomic_prodigal_proteins	2078	1193	74.73	13.13	57.41
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_002252665.1_ASM225266v1_genomic_prodigal_proteins	2771	1238	66.90	13.66	58.01
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_900474015.1_UW106_genomic_prodigal_proteins	2762	1508	75.27	13.27	70.67
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_000715475.1_ASM71547v1_genomic_prodigal_proteins	3299	818	52.87	12.68	38.33
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_001628295.1_ASM162829v1_genomic_prodigal_proteins	2145	1318	76.35	12.87	61.76
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003208775.1_ASM320877v1_genomic_prodigal_proteins	1808	855	69.23	13.87	47.29
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003208915.1_ASM320891v1_genomic_prodigal_proteins	1208	531	73.58	13.29	43.96
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_002172935.1_ASM217293v1_genomic_prodigal_proteins	1996	1123	69.63	14.00	56.26
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_004209775.1_ASM420977v1_genomic_prodigal_proteins	2798	1426	70.87	13.64	66.82
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_000153805.1_ASM15380v1_genomic_prodigal_proteins	2517	1443	74.22	12.89	67.62
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003283205.1_ASM328320v1_genomic_prodigal_proteins	274	62	63.25	16.57	22.63
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_900473925.1_N5_genomic_prodigal_proteins	2417	1384	76.17	12.74	64.85
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003211015.1_ASM321101v1_genomic_prodigal_proteins	2128	1076	69.61	13.78	50.56
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_000013205.1_ASM1320v1_genomic_prodigal_proteins	2750	713	52.49	11.74	33.41
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_003957805.1_ASM395780v1_genomic_prodigal_proteins	2887	936	55.09	13.00	43.86
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	GCA_001693255.1_ASM169325v1_genomic_prodigal_proteins	3177	828	52.84	12.52	38.80
